spf_result,dkim_result,dmarc_result,dmarc_policy,compauth,lev_from_returnpath,lev_returnpath_helo,lev_helo_messageid,dkim_signature_present,reply_to_present,hop_count,total_delay_log,asn_in_nerd,asn_avg_rep,ptr_exists,ptr_matches_helo,helo_domain_resolves,from_domain_has_mx
2,2,2,1,2,1,0.4615,0.4615,1,0,4,1.098612,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.397895,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.78419,0,,1,1,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.791759,1,0.578171,1,0,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,2.079442,1,0.578171,1,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.302585,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.931826,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.025352,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,3,1.098612,1,0.578171,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,2.079442,1,0.578171,1,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.397895,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,5.828946,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.043051,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.295837,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,6.228511,0,,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.143135,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,0.693147,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,1.098612,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.135494,0,,1,1,1,1
2,2,2,1,2,1,1,,1,0,5,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,4,0.693147,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.302585,1,0.748465,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,1.098612,1,0.140722,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.609438,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,0.693147,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.258097,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.209486,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,4.025352,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.75359,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.401197,0,,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.397895,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.496508,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,2.079442,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,2.397895,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,3.258097,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,7.536897,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,2.995732,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,2.079442,0,,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.791759,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.079442,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.94591,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.791759,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.94591,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.94591,1,0.578171,0,0,1,1
2,2,2,1,2,1,1,,1,0,5,1.098612,1,0.140722,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,4,1.098612,1,0.578171,0,0,1,1
2,2,2,1,2,1,1,0.25,1,0,5,1.098612,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,1.098612,0,,1,1,1,1
2,2,2,1,2,1,1,,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.143135,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.204693,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.859812,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,3,0.693147,1,0.578171,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,5,0.693147,1,0.140722,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.951244,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.141664,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.258097,0,,1,1,1,1
2,2,2,1,2,1,1,,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.791759,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.386294,1,0.578171,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.951244,0,,1,1,1,1
2,0,2,1,2,1,1,0.1538,1,1,4,4.912655,1,0.106069,1,1,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.791759,1,0.578171,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,3.663562,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.302585,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.791759,1,0.578171,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.688879,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,2.833213,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.855072,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.988984,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,4,1.386294,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,2.197225,0,,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,5,1.098612,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.477337,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.258097,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.091042,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.079442,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,3,0.693147,1,0.578171,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.488636,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.610918,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.94591,1,0.578171,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.304065,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.882802,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.433987,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,1.386294,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.736198,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,6.030685,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.663562,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,2.639057,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.26268,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,5.976351,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.087596,0,,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,3,0.693147,1,0.578171,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,1.609438,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,1.609438,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,3,0.693147,1,0.578171,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.615121,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.007333,0,,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.386294,1,0.140722,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,5.497168,0,,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.386294,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.290459,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,2.639057,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,2.197225,1,0.748465,1,1,1,1
2,2,2,1,2,1,1,1,1,1,5,1.94591,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.94591,1,0.578171,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.356709,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.367296,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,3,0.693147,1,0.578171,1,1,1,1
2,0,2,1,2,1,1,0.1538,1,1,4,4.634729,1,0.106069,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.484907,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,2.890372,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.94591,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.267858,0,,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.609438,1,0.140722,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.73767,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.356709,0,,1,1,1,1
2,2,2,1,2,1,1,,1,0,5,0.693147,1,0.140722,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.56452,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.94591,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.867534,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.634729,0,,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.859812,0,,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,3.044522,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,4,0.693147,1,0.578171,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,5.78996,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,2.995732,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.204007,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.609438,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.610918,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.397895,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.555348,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.609438,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,3,0.693147,1,0.578171,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,1.94591,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.772589,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.3333,0.1905,1,0,5,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.637586,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.043051,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,5.117994,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.234107,0,,1,1,1,1
2,2,2,1,2,1,1,,1,0,5,0.693147,1,0.140722,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.94591,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.079442,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.302585,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.609438,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,1,0.1176,1,1,1,1,4,2.890372,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,5.720312,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.772589,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,1.791759,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.962845,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.397895,1,0.578171,0,0,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.875197,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.302585,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.814131,0,,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.526361,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,2.70805,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.484907,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,1.609438,0,,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.465908,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,5.921578,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.317488,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,3,0.693147,1,0.578171,1,1,1,1
2,2,2,1,2,1,0.3333,0.1905,1,0,5,0.693147,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.772589,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.079442,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.791759,1,0.578171,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,2.197225,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.397895,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.676754,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.129899,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.836282,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.871201,0,,1,1,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,2.079442,1,0.578171,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.091042,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.652489,0,,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.455321,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.110874,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.639057,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.718499,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.248495,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.609438,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,6.063785,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,0.693147,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.302585,1,0.578171,0,0,1,1
2,2,2,1,2,1,1,0.25,1,0,5,0.693147,1,0.140722,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,5,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.94591,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.791759,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.302585,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,3,0.693147,1,0.578171,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.433987,0,,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.484907,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.26268,0,,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,1.098612,1,0.140722,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,7.742402,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.688879,0,,1,1,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.94591,1,0.578171,1,0,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.791759,1,0.578171,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.317488,0,,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.386294,1,0.140722,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.791759,1,0.748465,1,1,1,1
2,0,2,1,2,1,1,0.1538,1,1,4,4.60517,1,0.106069,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.098612,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,4.543295,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.110874,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.484907,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.94591,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,3.663562,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.197225,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.397895,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,6.782192,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.639057,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.049856,0,,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.386294,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.430817,0,,1,1,1,1
2,1,2,1,2,1,0.4615,0.4615,0,0,3,1.098612,1,0.578171,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.609438,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.386294,1,0.578171,0,0,1,1
2,2,2,1,2,1,1,0.25,1,0,6,1.098612,1,0.140722,1,1,1,1
2,2,2,1,2,1,1,0.1429,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,5.361292,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.564949,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,2.197225,1,0.578171,0,0,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,4,1.386294,1,0.578171,0,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,4,1.098612,1,0.748465,1,1,1,1
2,2,2,1,2,1,1,0.25,1,0,5,0.693147,1,0.140722,1,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,5.411646,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.51086,0,,1,1,1,1
2,2,2,1,2,0.1176,1,1,1,1,5,4.682131,0,,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,1.791759,1,0.748465,1,1,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,0.693147,1,0.748465,1,1,1,1
2,2,2,1,2,1,0.4615,0.4615,1,0,7,1.94591,1,0.578171,0,0,1,1
2,2,2,1,2,0.1176,1,1,1,1,4,3.218876,0,,1,1,1,1
2,2,2,1,2,1,1,,1,0,5,0.693147,1,0.140722,1,1,1,1
2,2,2,1,2,1,0.3077,0.3077,1,0,5,1.609438,1,0.578171,1,0,1,1
2,2,2,1,2,0.2941,1,1,1,1,5,2.484907,1,0.748465,1,1,1,1
