lev_from_returnpath,lev_returnpath_helo,lev_helo_messageid,dkim_signature_present,reply_to_present,hop_count,total_delay_log,asn_in_nerd,asn_avg_rep,ptr_exists,ptr_matches_helo,helo_domain_resolves,from_domain_has_mx,lev_display_name_alignment,display_name_missing,spamassassin_score,spamassassin_present
1,1,,1,1,4,2.079442,1,0.163286,1,1,1,1,0.25,0,-1.518,1
1,0.0909,1,1,1,4,2.564949,1,0.159104,1,1,0,1,0.8571,0,-1.091,1
1,1,,1,1,4,1.791759,1,0.163286,1,1,1,1,0.25,0,,0
1,0.2143,0.2143,0,0,3,0.693147,0,,0,0,0,0,,1,,0
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
0.5,1,0.1667,1,1,3,6.340359,1,0.159104,1,1,1,1,1,0,0.849,1
0.1538,1,,1,1,5,1.791759,1,0.14289,1,1,1,1,0.45,0,-1.159,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.6154,0,,0
0.125,1,1,1,1,4,2.197225,1,0.227036,1,1,1,1,0.1,0,-3.494,1
1,1,,1,1,4,2.772589,1,0.163286,1,1,1,1,0.1111,0,-2.679,1
1,1,1,1,1,5,3.091042,1,0.100641,0,0,1,1,0.125,0,0.999,1
1,1,,1,1,4,2.639057,1,0.163286,1,1,1,1,0.25,0,-1.498,1
0.1333,0.1429,0.1429,1,1,5,6.70196,1,0.14289,1,1,1,1,0.1818,0,-2.66,1
0.125,1,1,1,1,4,1.791759,1,0.227036,1,1,1,1,0.1,0,,0
0.4667,1,0.2,1,1,4,2.302585,1,0.159104,1,1,1,1,0.25,0,1.011,1
1,1,1,1,1,4,2.197225,1,0.286116,1,0,0,0,0.2,0,-1.49,1
1,1,1,1,1,4,1.94591,1,0.076553,1,1,1,1,0.4074,0,10.399,1
1,0.6,0.6,1,0,4,1.609438,1,0.167366,1,1,1,1,0.1429,0,-2.019,1
0.0909,1,1,1,0,4,2.302585,1,0.159104,1,1,0,1,0.3125,0,-2.999,1
1,1,1,1,0,4,3.295837,1,0.167366,1,1,1,1,0.2857,0,-4.517,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
1,0.2,0.6,1,0,4,1.386294,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,1,0,0,2,0,1,0.007332,1,0,1,0,0.9333,0,,0
0.125,1,1,1,1,4,2.079442,1,0.227036,1,1,1,1,0.1,0,0.837,1
1,1,,1,1,4,2.397895,1,0.163286,1,1,1,1,0.1111,0,-2,1
1,1,1,1,0,4,2.302585,0,,1,1,1,1,0.9,0,5.71,1
1,0.2,0.6,1,0,4,1.386294,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,,1,1,4,2.833213,1,0.163286,1,1,1,1,0.25,0,-2.509,1
0.0909,0.1538,0.1538,1,0,4,2.564949,0,,1,1,1,1,0.3125,0,10.901,1
1,1,1,1,0,4,4.110874,1,0.167366,1,1,1,1,0.2857,0,0.222,1
1,0.6,0.6,1,0,4,2.772589,1,0.167366,1,1,1,1,0.2143,0,-2.66,1
1,0.6,0.6,1,0,6,2.484907,1,0.167366,1,1,1,1,,1,-1.227,1
0.375,0.3529,0.2941,1,1,3,2.079442,1,0.158166,1,1,1,1,0.6364,0,5.936,1
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
1,0.4,1,1,0,4,2.397895,1,0.159481,1,0,1,1,0.75,0,-6.646,1
0,1,1,1,1,4,2.772589,1,0.159104,1,1,1,1,1,0,-2.527,1
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-1.487,1
1,1,1,1,0,4,3.091042,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,1,4,2.772589,0,,1,1,1,1,0.2222,0,-0.351,1
0.4444,0.0909,1,1,1,4,2.70805,1,0.159104,1,1,0,1,0.9167,0,-2.661,1
1,1,,1,1,4,2.302585,1,0.163286,1,1,1,1,0.25,0,-0.944,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,1,4,1.94591,1,0.076553,1,1,1,1,0.2593,0,8.823,1
1,1,,0,1,4,2.484907,1,0.060881,1,1,1,1,1,0,-1.42,1
1,0.2,0.6,0,0,3,0.693147,1,0.167366,1,1,1,0,0.6842,0,,0
1,1,1,1,0,4,2.197225,0,,1,1,1,1,0.9286,0,-0.341,1
1,0.2,0.6,1,0,4,1.609438,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,,1,1,4,2.302585,1,0.163286,1,1,1,1,0.2,0,-0.939,1
1,1,1,1,1,4,2.197225,1,0.185982,1,0,1,1,1,0,-3.151,1
1,1,,0,1,4,3.091042,1,0.163286,0,0,1,1,1,0,-1.476,1
1,1,,1,1,4,2.772589,1,0.163286,1,1,1,1,0.1111,0,-1.499,1
0.1333,1,1,1,1,4,2.70805,1,0.159104,1,1,1,1,1,0,-4.166,1
1,1,1,0,1,3,2.890372,1,0.397927,1,0,1,1,0.1034,0,6.514,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-4.987,1
0.1333,1,1,1,1,4,2.70805,1,0.159104,1,1,1,1,1,0,-2.236,1
0.5,1,0.1667,1,1,3,1.609438,1,0.159104,1,1,1,1,1,0,0.9,1
1,1,1,1,0,4,3.850148,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
1,1,1,0,0,3,0,1,0.06216,0,0,1,0,,1,,0
1,0.5,,1,1,4,2.70805,1,0.060881,0,0,1,1,0.931,0,-3.009,1
0.1667,0.1429,0.1429,1,0,5,1.609438,1,0.14289,1,1,1,1,1,0,-2.058,1
1,1,1,1,1,4,3.988984,1,0.185982,1,0,1,1,1,0,-1.5,1
0.1538,0.1538,,1,1,5,1.609438,1,0.14289,1,1,1,1,0.45,0,-1.159,1
1,1,1,1,0,4,2.772589,1,0.076553,1,1,1,1,0.1111,0,-2.691,1
1,1,1,1,0,4,4.043051,1,0.167366,1,1,1,1,0.2857,0,-3.876,1
1,0.2,0.6,1,0,4,1.791759,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-4.987,1
1,1,,1,1,4,1.791759,1,0.163286,1,1,1,1,0.25,0,,0
1,1,,1,1,4,2.302585,1,0.163286,1,1,1,1,0.25,0,-1.519,1
1,1,,0,1,4,2.639057,1,0.060881,1,1,1,1,1,0,-1.42,1
1,1,,1,1,4,2.70805,1,0.163286,1,1,1,1,0.1111,0,-5.179,1
1,0.3846,1,1,1,3,1.609438,1,0.227036,1,1,1,1,0.5833,0,-3.01,1
0,1,1,1,1,4,2.890372,1,0.159104,1,1,1,1,0.4444,0,-1.428,1
1,1,1,1,0,4,2.079442,1,0.076553,1,1,1,1,0.2593,0,4.999,1
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
0.3077,1,1,1,1,3,6.733402,1,0.227036,1,1,1,1,0.5455,0,2.471,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,1,4,2.639057,1,0.185982,1,0,1,1,1,0,-2.7,1
1,1,1,0,1,2,0,0,,0,0,1,0,0.7083,0,,0
1,1,1,1,0,4,0.693147,1,0.167366,1,1,1,1,0.2857,0,,0
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,,1,1,4,2.079442,1,0.163286,1,1,1,1,0.25,0,-0.964,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
1,1,0.1333,1,1,3,1.94591,1,0.159104,1,1,1,1,1,0,-2.651,1
1,1,,1,1,4,2.079442,1,0.163286,1,1,1,1,0.25,0,-1.5,1
1,0.2778,1,1,0,3,1.791759,1,0.227036,1,1,1,0,0.0909,0,5.624,1
1,1,0.1333,1,1,3,2.079442,1,0.159104,1,1,1,1,1,0,-5.7,1
1,0.3333,,0,0,3,0,1,0.038308,1,1,1,0,,1,,0
0.1333,1,1,1,1,4,4.094345,1,0.159104,1,1,1,1,1,0,-1.475,1
1,1,,1,1,4,2.397895,1,0.163286,1,1,1,1,0.25,0,-0.943,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,1,0,0,6,2.397895,1,0.050981,1,0,1,1,,1,-2.911,1
0.0909,1,1,1,1,4,2.995732,1,0.159104,1,1,1,1,1,0,-0.028,1
1,0.4,1,1,0,4,2.197225,1,0.159481,1,0,1,1,0.75,0,-4.297,1
1,0.1053,0.1053,0,0,3,2.397895,1,0.083093,0,0,0,1,0.2727,0,-3.05,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
0,1,1,1,1,4,3.044522,1,0.159104,1,1,1,1,1,0,-2.876,1
0.2222,1,1,1,1,4,2.197225,1,0.227036,1,1,1,1,0.4545,0,-0.866,1
1,0.2,0.6,1,0,4,1.94591,1,0.167366,1,1,1,0,0.9444,0,-0.747,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,1,0,-1.92,1
1,1,0.1538,1,1,3,5.225747,1,0.159104,1,1,1,1,0.6429,0,-1.51,1
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-6.351,1
1,0.3636,0.3636,1,0,4,2.397895,1,0.007332,1,1,1,1,0.5263,0,0.71,1
1,0.2,0.6,1,0,4,2.079442,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,1,0,0,3,0,1,0.007332,0,0,1,0,,1,,0
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,0.6,0.6,1,0,4,1.386294,1,0.167366,1,1,1,1,0.5882,0,-4.351,1
1,1,1,0,0,6,2.302585,1,0.06216,1,0,1,1,0.9167,0,-0.409,1
1,1,1,1,0,4,3.496508,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,0.1333,1,1,3,2.079442,1,0.159104,1,1,1,1,1,0,-8.69,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.6154,0,,0
0.4615,1,1,1,0,3,1.791759,1,0.227036,1,1,1,1,0.1333,0,2.688,1
1,1,,0,1,4,2.079442,1,0.163286,1,1,1,1,1,0,,0
1,1,1,0,0,3,0.693147,0,,0,0,1,0,,1,,0
1,1,1,1,0,4,0,1,0.167366,1,1,1,1,0.2857,0,,0
1,0.5,0.6,1,0,4,0.693147,1,0.167366,1,1,1,0,0.8889,0,,0
0.2,1,1,1,1,4,2.890372,1,0.053036,1,1,1,1,0.4545,0,-0.983,1
1,0.2,0.6,1,0,4,1.791759,1,0.167366,1,1,1,0,0.9167,0,-2.661,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
,,1,0,0,3,1.791759,1,0.090621,1,1,1,1,,1,3.04,1
1,0.6,0.6,1,0,4,1.609438,1,0.167366,1,1,1,1,0.2,0,-2.66,1
0.2,1,1,1,1,4,2.484907,1,0.053036,1,1,1,1,0.4545,0,-0.984,1
0.5,1,0.1667,1,1,3,3.970292,1,0.159104,1,1,1,1,1,0,-4.5,1
0.1333,1,1,1,1,4,2.833213,1,0.159104,1,1,1,1,1,0,-5.643,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
0,1,1,1,1,4,4.744932,1,0.159104,1,1,1,1,1,0,-4.166,1
1,1,,0,1,4,2.484907,1,0.060881,1,1,1,1,1,0,-1.92,1
1,0.2,0.6,1,0,4,0,1,0.167366,1,1,1,0,0.9091,0,,0
0.1333,1,1,1,1,4,2.302585,1,0.159104,1,1,1,1,1,0,-1.575,1
1,1,0.1333,1,1,3,1.609438,1,0.159104,1,1,1,1,1,0,-1.99,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,0.2,0.6,1,0,4,1.791759,1,0.167366,1,1,1,0,0.3333,0,-2.019,1
1,1,0.1333,0,0,2,0,0,,0,0,1,0,0.2222,0,,0
1,1,,0,1,4,2.944439,1,0.060881,1,1,1,1,1,0,-1.42,1
1,0.4167,,0,1,4,2.70805,1,0.163286,1,1,1,1,1,0,-0.476,1
1,1,,0,1,4,2.484907,1,0.060881,1,1,1,1,1,0,-1.42,1
1,0.1,1,0,1,6,2.564949,1,0.001494,0,0,0,1,0.3043,0,-3.701,1
0.125,1,1,1,1,4,2.397895,1,0.227036,1,1,1,1,0.1,0,-1.876,1
1,1,,1,1,4,2.564949,1,0.163286,1,1,1,1,0.25,0,-1.499,1
1,1,1,1,0,4,2.397895,0,,1,1,1,1,0.6429,0,-0.341,1
1,1,,1,1,4,3.044522,1,0.163286,1,1,1,1,0.25,0,-5.208,1
1,1,1,0,1,2,0,0,,0,0,1,0,0.2051,0,,0
0.3333,1,0.2,1,1,4,2.639057,1,0.159104,1,1,1,1,0.9167,0,-1.998,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,2.484907,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,1,0,-1.42,1
1,1,,1,1,4,2.995732,1,0.163286,1,1,1,1,0.25,0,-1.499,1
1,1,,0,1,4,2.639057,1,0.060881,1,1,1,1,0.55,0,4.075,1
1,1,1,1,0,4,3.89182,1,0.167366,1,1,1,1,0.2857,0,-1.277,1
1,0.1538,1,1,1,3,3.806662,1,0.227036,1,1,1,1,0.5,0,-5.267,1
1,0.0909,1,1,1,4,2.890372,0,,1,0,0,1,0.2593,0,-2.086,1
1,1,1,1,1,4,2.079442,0,,1,1,1,1,0.8333,0,1.241,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
0.2222,1,1,1,1,4,2.639057,1,0.227036,1,1,1,1,0.4545,0,-0.866,1
1,0.1875,0.1875,0,0,3,1.098612,1,0.056344,1,1,0,1,,1,,0
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,2.302585,0,,1,1,1,1,0.7857,0,-0.101,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
1,0.4,1,1,0,4,3.178054,1,0.159481,1,0,1,1,0.75,0,-8.699,1
0.6667,0.3333,0.2,1,1,8,3.526361,1,0.492749,0,0,1,1,0.5294,0,1.678,1
1,1,1,1,1,9,2.833213,0,,1,1,1,1,0.9091,0,-3,1
0.0833,1,1,1,1,4,2.079442,1,0.159104,1,1,1,1,0.7778,0,0.014,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.3333,0,-1.938,1
1,1,,0,1,4,3.401197,1,0.060881,1,1,1,1,1,0,-0.996,1
1,1,0.1333,1,1,3,2.564949,1,0.159104,1,1,1,1,1,0,-1.49,1
1,1,1,1,1,4,2.079442,0,,1,1,1,1,0.8333,0,-1.514,1
0.1667,0.1176,,1,0,5,6.552508,1,0.14289,1,1,1,1,0.4706,0,1.102,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.6154,0,,0
1,1,,0,1,4,2.890372,1,0.060881,1,1,1,1,1,0,-1.92,1
0.4444,0.0909,1,1,1,4,2.397895,1,0.159104,1,1,0,1,0.9167,0,-2.66,1
0.1667,0.1429,,1,0,5,1.609438,1,0.14289,1,1,1,1,0.25,0,4.264,1
1,0.6,0.6,1,0,4,1.386294,1,0.167366,1,1,1,1,0.25,0,-1.769,1
0.1538,1,,1,1,5,2.079442,1,0.14289,1,1,1,1,0.45,0,-0.609,1
1,0.1667,0.1667,1,0,4,3.135494,1,0.052478,1,0,0,0,,1,2,1
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-2.159,1
1,1,,0,1,4,2.772589,1,0.163286,1,1,1,1,1,0,-1.4,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,0.55,0,3.575,1
1,0.2,0.6,1,0,4,0.693147,1,0.167366,1,1,1,0,0.96,0,,0
1,1,1,0,1,2,0,0,,0,0,1,0,0.2,0,,0
1,1,0.1333,1,1,3,1.609438,1,0.159104,1,1,1,1,1,0,-2.651,1
1,1,1,1,1,4,2.079442,1,0.185982,1,0,1,1,1,0,-1.5,1
1,1,1,0,0,3,0,1,0.007332,0,0,1,0,,1,,0
1,1,,0,0,4,7.083388,1,0.230673,1,0,0,0,0.1905,0,2.816,1
1,1,1,0,0,2,1.098612,0,,0,0,1,0,,1,,0
1,0.6,0.6,1,0,4,1.791759,1,0.167366,1,1,1,1,0.9412,0,-2.66,1
1,1,0.1333,1,1,3,2.397895,1,0.159104,1,1,1,1,1,0,-8.69,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
0.1875,1,1,1,1,4,2.197225,1,0.227036,1,1,1,1,0.5,0,-1.988,1
1,1,1,0,0,2,0.693147,0,,0,0,1,0,,1,,0
1,1,1,1,0,4,2.079442,1,0.076553,1,1,1,1,0.4074,0,11.738,1
0.2,1,1,0,1,4,3.178054,1,0.33976,0,0,1,1,0.5238,0,,0
0.2,1,1,1,1,4,2.833213,1,0.053036,1,1,1,1,0.4545,0,3.242,1
1,1,,0,1,4,2.397895,1,0.060881,1,1,1,1,0.55,0,3.575,1
1,1,,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,0.3846,1,1,1,3,1.609438,1,0.236867,1,1,1,1,1,0,-0.49,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,3.462,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,1,0,-1.419,1
0.1333,0.1429,0.1429,1,1,5,6.64379,1,0.14289,1,1,1,1,0.1818,0,-2.66,1
0.1333,1,1,1,1,4,2.079442,1,0.159104,1,1,1,1,1,0,-1.576,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
0.125,1,1,1,1,4,2.302585,1,0.227036,1,1,1,1,0.4545,0,-1.527,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.6154,0,,0
1,0.4,1,1,0,4,2.484907,1,0.159481,1,0,1,1,0.75,0,-5.69,1
1,0.1905,0.1905,1,0,4,2.833213,1,0.06216,0,0,0,1,0.9167,0,0.713,1
1,1,,1,1,4,2.564949,1,0.163286,1,1,1,1,0.25,0,-7.762,1
1,1,,1,1,4,1.94591,1,0.163286,1,1,1,1,0.25,0,,0
1,1,,0,1,4,2.484907,1,0.060881,1,1,1,1,1,0,-1.419,1
1,1,1,1,0,4,0,1,0.167366,1,1,1,1,0.2857,0,,0
1,1,,0,1,4,3.135494,1,0.163286,1,1,1,1,1,0,-1.4,1
1,0.4,1,1,0,4,2.397895,1,0.159481,1,0,1,1,0.75,0,-4.798,1
1,1,0.0909,1,1,3,1.609438,1,0.159104,1,1,1,1,0.5833,0,0.848,1
0.2,1,1,1,1,4,2.70805,1,0.053036,1,1,1,1,0.4545,0,-0.333,1
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-4.51,1
1,1,,1,1,4,2.995732,1,0.163286,1,1,1,1,0.25,0,-5.699,1
1,0.5294,0.5294,0,0,6,3.496508,0,,1,1,1,1,0.1818,0,2.511,1
1,1,,0,1,4,4.248495,1,0.163286,1,1,1,1,1,0,-1.4,1
1,1,1,1,1,4,2.079442,1,0.185982,1,1,1,1,1,0,-2,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.9375,0,,0
0.0909,1,1,1,1,4,2.079442,0,,1,1,1,1,0.3889,0,-0.768,1
0.125,1,1,1,1,4,2.302585,1,0.227036,1,1,1,1,0.3235,0,-3.877,1
1,0.2,,0,1,4,4.248495,1,0.035732,1,0,0,0,0.8889,0,5.218,1
1,0.4,1,1,0,4,2.302585,1,0.159481,1,0,1,1,0.75,0,-8.689,1
1,1,,0,1,4,0,1,0.060881,1,1,1,1,1,0,-0.996,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,,1,1,4,2.397895,1,0.163286,1,1,1,1,0.25,0,-0.944,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
1,0.3529,0.1176,1,0,6,2.944439,1,0.569076,0,0,0,1,0.2857,0,1.051,1
1,1,1,0,0,2,0,1,0.06216,0,0,1,0,0.5833,0,,0
1,1,0.1333,1,1,3,0.693147,1,0.159104,1,1,1,1,1,0,,0
1,1,1,1,0,4,2.564949,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,0.4,1,1,0,4,1.791759,1,0.159481,1,0,1,1,0.75,0,,0
1,1,1,1,0,4,2.70805,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,1,1,0,4,2.397895,1,0.167366,1,1,1,1,0.2857,0,-1.487,1
1,0.3846,1,1,1,3,1.791759,1,0.227036,1,1,1,1,0.5455,0,1.372,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
0.2941,0.3125,0.2353,1,1,3,1.386294,0,,1,0,1,1,0.9231,0,-5.851,1
1,1,1,1,0,4,2.397895,1,0.076553,1,1,1,1,0.4074,0,13.238,1
1,0.4,1,1,0,4,2.197225,1,0.159481,1,0,1,1,0.75,0,-2.661,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,0.4,1,1,0,4,2.302585,1,0.159481,1,0,1,1,0.75,0,-7.147,1
1,1,1,1,1,4,1.94591,1,0.185982,1,0,1,1,1,0,-1.52,1
1,1,0.1333,1,1,3,2.079442,1,0.159104,1,1,1,1,1,0,-4.2,1
1,1,1,0,0,3,0.693147,1,0.007332,0,0,1,0,,1,,0
1,1,,0,1,4,3.044522,1,0.163286,1,1,1,1,1,0,-1.4,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.3333,0,-1.938,1
0.0833,1,1,1,1,4,2.70805,1,0.159104,1,1,1,1,0.7778,0,-5.675,1
1,1,,1,1,4,2.70805,1,0.163286,1,1,1,1,0.25,0,-1.498,1
1,1,0.7692,1,1,4,2.484907,1,0.185982,1,1,1,1,1,0,-3.801,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,1,0,-1.919,1
1,1,1,1,1,4,2.484907,1,0.185982,1,0,1,1,1,0,-2.651,1
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-1.998,1
0.125,1,1,1,1,4,2.302585,1,0.227036,1,1,1,1,0.1,0,-3.876,1
1,0.2,0.6,1,0,4,1.386294,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,1,1,1,4,2.079442,0,,1,1,1,1,0.8333,0,0.149,1
1,1,,1,1,4,2.484907,1,0.163286,1,1,1,1,0.25,0,-2.16,1
0.4444,0.0909,1,1,1,4,2.944439,1,0.159104,1,1,0,1,0.9167,0,-1.5,1
1,0.2,0.6,1,0,4,1.791759,1,0.167366,1,1,1,0,0.8235,0,0.128,1
0.1333,1,1,1,1,4,2.079442,1,0.159104,1,1,1,1,1,0,-1.575,1
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,,1,1,4,2.890372,1,0.163286,1,1,1,1,0.25,0,-4.653,1
0.1,1,1,1,1,3,2.197225,1,0.155487,1,1,1,1,0.5455,0,-1.419,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,0.2,0.6,1,0,4,2.302585,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,0.3846,1,1,1,3,1.609438,1,0.227036,1,1,1,1,0.5833,0,1.3,1
1,0.4,1,1,0,4,2.197225,1,0.159481,1,0,1,1,0.75,0,-6.7,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.6154,0,,0
1,1,1,0,0,2,0,0,,0,0,1,0,0.9375,0,,0
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-2.159,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,1,0,0,3,0,1,0.028552,0,0,1,0,,1,,0
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,,1,1,4,2.397895,1,0.163286,1,1,1,1,0.1111,0,-1.5,1
1,1,,0,1,4,2.772589,1,0.060881,1,1,1,1,1,0,-0.996,1
1,1,1,1,0,4,2.197225,1,0.167366,1,1,1,1,0.2857,0,-4.987,1
1,1,0.0909,1,1,3,4.804021,1,0.159104,1,1,1,1,0.5833,0,-2.511,1
0.4667,0.4667,,0,1,4,3.178054,1,0.060881,1,1,1,1,1,0,3.576,1
1,1,1,1,1,4,2.302585,1,0.185982,1,0,1,1,1,0,-2.7,1
1,0.4,1,1,0,4,2.397895,1,0.159481,1,0,1,1,0.75,0,-5.69,1
0.2222,1,1,1,1,4,1.791759,1,0.227036,1,1,1,1,0.1429,0,,0
1,1,1,1,0,4,4.343805,1,0.076553,1,1,1,1,0.4074,0,11.309,1
1,1,1,1,0,4,1.609438,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,0.4,1,1,0,4,2.302585,1,0.159481,1,0,1,1,0.75,0,-4.297,1
0.1333,1,1,1,1,4,3.401197,1,0.159104,1,0,1,1,1,0,-1.966,1
1,1,1,1,0,4,0,1,0.167366,1,1,1,1,0.2857,0,,0
0.2222,1,1,1,1,4,2.70805,1,0.227036,1,1,1,1,0.4545,0,-0.866,1
1,1,1,1,0,4,2.397895,0,,1,1,1,1,0.8125,0,0.56,1
0.0833,1,1,1,1,4,3.295837,1,0.159104,1,1,1,1,0.7778,0,3.924,1
1,1,,1,1,4,2.484907,1,0.163286,1,1,1,1,0.1111,0,-2.179,1
0.3846,1,1,1,1,3,6.588926,1,0.227036,1,1,1,1,0.5833,0,-1.399,1
1,1,,0,1,4,1.94591,1,0.163286,1,1,1,1,1,0,,0
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,1,0,0,2,0,0,,0,0,1,0,0.6154,0,,0
0.1667,1,,1,1,3,1.791759,1,0.14289,1,1,1,1,0.3529,0,5.263,1
0.1176,1,1,1,1,4,2.302585,1,0.159104,1,1,1,1,0.9231,0,4.425,1
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
0.1538,0.4,,1,1,5,1.94591,1,0.14289,1,1,0,1,0.6667,0,-5.925,1
1,1,,1,1,4,2.302585,1,0.163286,1,1,1,1,0.25,0,-2.66,1
0.0909,0.3077,0.3077,1,0,4,4.127134,1,0.159104,1,1,1,1,0.9,0,-4.679,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-1.937,1
1,1,0.0909,1,1,3,2.079442,1,0.159104,1,1,1,1,0.5833,0,-2.152,1
1,1,,0,1,4,3.526361,1,0.060881,1,1,1,1,1,0,-0.996,1
0,1,1,1,1,4,4.007333,1,0.159104,1,1,1,1,1,0,-4.065,1
1,0.2,0.6,1,0,4,1.94591,1,0.167366,1,1,1,0,0.4167,0,0.94,1
1,1,1,0,0,2,0.693147,0,,0,0,1,0,0.5833,0,,0
1,0.2,0.6,1,0,4,1.386294,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,1,1,0,4,2.397895,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
